,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour,day_of_month,day_of_week,month,year,date,day_of_year
10027,2012-11-03 04:00:00,4,0,0,2,13.12,15.15,49,19.9995,16,4,3,5,11,2012,2012-11-03,308
10028,2012-11-03 05:00:00,4,0,0,2,13.12,15.15,49,16.9979,9,5,3,5,11,2012,2012-11-03,308
10029,2012-11-03 06:00:00,4,0,0,2,13.12,15.91,49,12.998,21,6,3,5,11,2012,2012-11-03,308
10030,2012-11-03 07:00:00,4,0,0,2,13.12,15.15,49,16.9979,59,7,3,5,11,2012,2012-11-03,308
10031,2012-11-03 08:00:00,4,0,0,2,13.94,15.15,46,19.9995,142,8,3,5,11,2012,2012-11-03,308
10032,2012-11-03 09:00:00,4,0,0,2,13.94,15.15,49,19.9995,219,9,3,5,11,2012,2012-11-03,308
10033,2012-11-03 10:00:00,4,0,0,1,14.76,16.665,46,26.0027,328,10,3,5,11,2012,2012-11-03,308
10034,2012-11-03 11:00:00,4,0,0,2,14.76,16.665,46,26.0027,340,11,3,5,11,2012,2012-11-03,308
10035,2012-11-03 12:00:00,4,0,0,2,14.76,15.91,46,31.0009,394,12,3,5,11,2012,2012-11-03,308
10036,2012-11-03 13:00:00,4,0,0,2,14.76,16.665,46,23.9994,449,13,3,5,11,2012,2012-11-03,308
10037,2012-11-03 14:00:00,4,0,0,2,14.76,16.665,50,22.0028,455,14,3,5,11,2012,2012-11-03,308
10038,2012-11-03 15:00:00,4,0,0,2,14.76,15.91,46,30.0026,448,15,3,5,11,2012,2012-11-03,308
10039,2012-11-03 16:00:00,4,0,0,2,14.76,16.665,46,22.0028,400,16,3,5,11,2012,2012-11-03,308
10040,2012-11-03 17:00:00,4,0,0,2,14.76,16.665,46,19.9995,410,17,3,5,11,2012,2012-11-03,308
10041,2012-11-03 18:00:00,4,0,0,2,14.76,16.665,46,19.0012,297,18,3,5,11,2012,2012-11-03,308
10042,2012-11-03 19:00:00,4,0,0,1,14.76,17.425,50,11.0014,239,19,3,5,11,2012,2012-11-03,308
10043,2012-11-03 20:00:00,4,0,0,1,13.94,16.665,53,8.9981,181,20,3,5,11,2012,2012-11-03,308
10044,2012-11-03 21:00:00,4,0,0,1,13.94,17.425,53,7.0015,166,21,3,5,11,2012,2012-11-03,308
10045,2012-11-03 22:00:00,4,0,0,1,13.12,16.665,57,7.0015,146,22,3,5,11,2012,2012-11-03,308
10046,2012-11-03 23:00:00,4,0,0,1,13.12,16.665,57,7.0015,148,23,3,5,11,2012,2012-11-03,308
10047,2012-11-04 00:00:00,4,0,0,1,12.3,15.91,61,7.0015,102,0,4,6,11,2012,2012-11-04,309
10048,2012-11-04 01:00:00,4,0,0,1,10.66,14.395,81,6.0032,165,1,4,6,11,2012,2012-11-04,309
10049,2012-11-04 02:00:00,4,0,0,1,12.3,16.665,65,0.0,37,2,4,6,11,2012,2012-11-04,309
10050,2012-11-04 03:00:00,4,0,0,1,11.48,14.395,61,7.0015,11,3,4,6,11,2012,2012-11-04,309
10051,2012-11-04 04:00:00,4,0,0,1,10.66,13.635,65,8.9981,9,4,4,6,11,2012,2012-11-04,309
10052,2012-11-04 05:00:00,4,0,0,1,10.66,13.635,65,7.0015,5,5,4,6,11,2012,2012-11-04,309
10053,2012-11-04 06:00:00,4,0,0,1,11.48,14.395,61,8.9981,16,6,4,6,11,2012,2012-11-04,309
10054,2012-11-04 07:00:00,4,0,0,1,10.66,13.635,65,7.0015,50,7,4,6,11,2012,2012-11-04,309
10055,2012-11-04 08:00:00,4,0,0,1,12.3,15.15,56,8.9981,149,8,4,6,11,2012,2012-11-04,309
10056,2012-11-04 09:00:00,4,0,0,1,13.12,16.665,53,0.0,217,9,4,6,11,2012,2012-11-04,309
10057,2012-11-04 10:00:00,4,0,0,1,13.94,16.665,49,12.998,360,10,4,6,11,2012,2012-11-04,309
10058,2012-11-04 11:00:00,4,0,0,1,15.58,19.695,46,15.0013,445,11,4,6,11,2012,2012-11-04,309
10059,2012-11-04 12:00:00,4,0,0,1,15.58,19.695,46,15.0013,504,12,4,6,11,2012,2012-11-04,309
10060,2012-11-04 13:00:00,4,0,0,1,16.4,20.455,43,15.0013,493,13,4,6,11,2012,2012-11-04,309
10061,2012-11-04 14:00:00,4,0,0,1,16.4,20.455,40,12.998,509,14,4,6,11,2012,2012-11-04,309
10062,2012-11-04 15:00:00,4,0,0,1,16.4,20.455,40,15.0013,449,15,4,6,11,2012,2012-11-04,309
10063,2012-11-04 16:00:00,4,0,0,1,16.4,20.455,40,22.0028,435,16,4,6,11,2012,2012-11-04,309
10064,2012-11-04 17:00:00,4,0,0,1,14.76,17.425,43,12.998,327,17,4,6,11,2012,2012-11-04,309
10065,2012-11-04 18:00:00,4,0,0,1,14.76,17.425,43,15.0013,237,18,4,6,11,2012,2012-11-04,309
10066,2012-11-04 19:00:00,4,0,0,1,14.76,16.665,43,16.9979,227,19,4,6,11,2012,2012-11-04,309
10067,2012-11-04 20:00:00,4,0,0,1,13.12,14.395,53,23.9994,141,20,4,6,11,2012,2012-11-04,309
10068,2012-11-04 21:00:00,4,0,0,1,12.3,13.635,52,19.9995,87,21,4,6,11,2012,2012-11-04,309
10069,2012-11-04 22:00:00,4,0,0,1,12.3,14.395,52,19.0012,79,22,4,6,11,2012,2012-11-04,309
10070,2012-11-04 23:00:00,4,0,0,2,12.3,15.15,56,11.0014,53,23,4,6,11,2012,2012-11-04,309
10071,2012-11-05 00:00:00,4,0,1,2,12.3,14.395,56,12.998,23,0,5,0,11,2012,2012-11-05,310
10072,2012-11-05 01:00:00,4,0,1,2,12.3,15.15,56,11.0014,8,1,5,0,11,2012,2012-11-05,310
10073,2012-11-05 02:00:00,4,0,1,2,12.3,15.15,56,11.0014,6,2,5,0,11,2012,2012-11-05,310
10074,2012-11-05 03:00:00,4,0,1,2,12.3,14.395,56,15.0013,4,3,5,0,11,2012,2012-11-05,310
10075,2012-11-05 04:00:00,4,0,1,2,12.3,14.395,52,16.9979,16,4,5,0,11,2012,2012-11-05,310
10076,2012-11-05 05:00:00,4,0,1,2,12.3,13.635,52,22.0028,39,5,5,0,11,2012,2012-11-05,310
10077,2012-11-05 06:00:00,4,0,1,2,12.3,14.395,49,19.0012,139,6,5,0,11,2012,2012-11-05,310
10078,2012-11-05 07:00:00,4,0,1,2,12.3,14.395,49,16.9979,461,7,5,0,11,2012,2012-11-05,310
10079,2012-11-05 08:00:00,4,0,1,2,12.3,14.395,49,15.0013,648,8,5,0,11,2012,2012-11-05,310
10080,2012-11-05 09:00:00,4,0,1,2,12.3,14.395,52,19.0012,257,9,5,0,11,2012,2012-11-05,310
10081,2012-11-05 10:00:00,4,0,1,1,13.12,15.15,49,19.0012,142,10,5,0,11,2012,2012-11-05,310
10082,2012-11-05 11:00:00,4,0,1,1,13.94,15.91,46,15.0013,150,11,5,0,11,2012,2012-11-05,310
10083,2012-11-05 12:00:00,4,0,1,1,14.76,16.665,43,22.0028,244,12,5,0,11,2012,2012-11-05,310
10084,2012-11-05 13:00:00,4,0,1,1,14.76,16.665,40,16.9979,222,13,5,0,11,2012,2012-11-05,310
10085,2012-11-05 14:00:00,4,0,1,1,15.58,19.695,40,11.0014,196,14,5,0,11,2012,2012-11-05,310
10086,2012-11-05 15:00:00,4,0,1,1,15.58,19.695,40,19.0012,231,15,5,0,11,2012,2012-11-05,310
10087,2012-11-05 16:00:00,4,0,1,1,14.76,16.665,43,19.0012,360,16,5,0,11,2012,2012-11-05,310
10088,2012-11-05 17:00:00,4,0,1,1,13.94,15.91,46,15.0013,638,17,5,0,11,2012,2012-11-05,310
10089,2012-11-05 18:00:00,4,0,1,1,13.94,15.91,46,15.0013,542,18,5,0,11,2012,2012-11-05,310
10090,2012-11-05 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,372,19,5,0,11,2012,2012-11-05,310
10091,2012-11-05 20:00:00,4,0,1,1,13.12,15.15,49,16.9979,241,20,5,0,11,2012,2012-11-05,310
10092,2012-11-05 21:00:00,4,0,1,1,12.3,14.395,52,19.0012,152,21,5,0,11,2012,2012-11-05,310
10093,2012-11-05 22:00:00,4,0,1,1,11.48,13.635,56,12.998,115,22,5,0,11,2012,2012-11-05,310
10094,2012-11-05 23:00:00,4,0,1,1,10.66,13.635,60,8.9981,53,23,5,0,11,2012,2012-11-05,310
10095,2012-11-06 00:00:00,4,0,1,1,9.84,12.88,60,7.0015,19,0,6,1,11,2012,2012-11-06,311
10096,2012-11-06 01:00:00,4,0,1,1,9.84,12.12,60,11.0014,8,1,6,1,11,2012,2012-11-06,311
10097,2012-11-06 02:00:00,4,0,1,1,9.84,12.88,65,6.0032,2,2,6,1,11,2012,2012-11-06,311
10098,2012-11-06 03:00:00,4,0,1,1,9.02,12.12,64,7.0015,4,3,6,1,11,2012,2012-11-06,311
10099,2012-11-06 04:00:00,4,0,1,1,9.02,12.88,69,6.0032,7,4,6,1,11,2012,2012-11-06,311
10100,2012-11-06 05:00:00,4,0,1,2,9.02,11.365,64,12.998,41,5,6,1,11,2012,2012-11-06,311
10101,2012-11-06 06:00:00,4,0,1,1,9.02,11.365,69,8.9981,149,6,6,1,11,2012,2012-11-06,311
10102,2012-11-06 07:00:00,4,0,1,1,8.2,10.605,69,11.0014,387,7,6,1,11,2012,2012-11-06,311
10103,2012-11-06 08:00:00,4,0,1,1,9.02,11.365,69,11.0014,588,8,6,1,11,2012,2012-11-06,311
10104,2012-11-06 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,363,9,6,1,11,2012,2012-11-06,311
10105,2012-11-06 10:00:00,4,0,1,1,12.3,14.395,49,12.998,230,10,6,1,11,2012,2012-11-06,311
10106,2012-11-06 11:00:00,4,0,1,1,13.12,16.665,45,8.9981,216,11,6,1,11,2012,2012-11-06,311
10107,2012-11-06 12:00:00,4,0,1,1,13.12,16.665,45,8.9981,248,12,6,1,11,2012,2012-11-06,311
10108,2012-11-06 13:00:00,4,0,1,1,13.94,16.665,46,8.9981,278,13,6,1,11,2012,2012-11-06,311
10109,2012-11-06 14:00:00,4,0,1,1,14.76,18.18,40,7.0015,240,14,6,1,11,2012,2012-11-06,311
10110,2012-11-06 15:00:00,4,0,1,1,13.94,15.91,46,16.9979,272,15,6,1,11,2012,2012-11-06,311
10111,2012-11-06 16:00:00,4,0,1,1,13.94,16.665,46,11.0014,402,16,6,1,11,2012,2012-11-06,311
10112,2012-11-06 17:00:00,4,0,1,1,13.12,15.15,53,15.0013,627,17,6,1,11,2012,2012-11-06,311
10113,2012-11-06 18:00:00,4,0,1,1,13.12,15.15,57,19.9995,497,18,6,1,11,2012,2012-11-06,311
10114,2012-11-06 19:00:00,4,0,1,1,12.3,14.395,56,15.0013,371,19,6,1,11,2012,2012-11-06,311
10115,2012-11-06 20:00:00,4,0,1,1,12.3,14.395,61,15.0013,228,20,6,1,11,2012,2012-11-06,311
10116,2012-11-06 21:00:00,4,0,1,2,12.3,14.395,56,16.9979,151,21,6,1,11,2012,2012-11-06,311
10117,2012-11-06 22:00:00,4,0,1,2,12.3,14.395,56,15.0013,153,22,6,1,11,2012,2012-11-06,311
10118,2012-11-06 23:00:00,4,0,1,1,12.3,14.395,56,15.0013,205,23,6,1,11,2012,2012-11-06,311
10119,2012-11-07 00:00:00,4,0,1,2,12.3,14.395,56,19.0012,283,0,7,2,11,2012,2012-11-07,312
10120,2012-11-07 01:00:00,4,0,1,2,11.48,13.635,61,16.9979,92,1,7,2,11,2012,2012-11-07,312
10121,2012-11-07 02:00:00,4,0,1,2,11.48,12.88,56,19.9995,74,2,7,2,11,2012,2012-11-07,312
10122,2012-11-07 03:00:00,4,0,1,2,11.48,12.88,52,22.0028,11,3,7,2,11,2012,2012-11-07,312
10123,2012-11-07 04:00:00,4,0,1,2,11.48,12.88,52,19.9995,9,4,7,2,11,2012,2012-11-07,312
10124,2012-11-07 05:00:00,4,0,1,2,11.48,12.88,52,22.0028,27,5,7,2,11,2012,2012-11-07,312
10125,2012-11-07 06:00:00,4,0,1,2,10.66,12.12,56,19.0012,118,6,7,2,11,2012,2012-11-07,312
10126,2012-11-07 07:00:00,4,0,1,2,10.66,11.365,56,19.9995,319,7,7,2,11,2012,2012-11-07,312
10127,2012-11-07 08:00:00,4,0,1,2,10.66,12.12,60,19.0012,601,8,7,2,11,2012,2012-11-07,312
10128,2012-11-07 09:00:00,4,0,1,2,10.66,12.12,60,19.0012,368,9,7,2,11,2012,2012-11-07,312
10129,2012-11-07 10:00:00,4,0,1,2,11.48,12.88,56,19.9995,178,10,7,2,11,2012,2012-11-07,312
10130,2012-11-07 11:00:00,4,0,1,2,13.12,14.395,51,23.9994,147,11,7,2,11,2012,2012-11-07,312
10131,2012-11-07 12:00:00,4,0,1,2,13.12,15.15,53,19.0012,212,12,7,2,11,2012,2012-11-07,312
10132,2012-11-07 13:00:00,4,0,1,2,13.12,15.15,53,16.9979,181,13,7,2,11,2012,2012-11-07,312
10133,2012-11-07 14:00:00,4,0,1,2,13.12,14.395,53,23.9994,161,14,7,2,11,2012,2012-11-07,312
10134,2012-11-07 15:00:00,4,0,1,2,13.12,15.15,53,19.9995,198,15,7,2,11,2012,2012-11-07,312
10135,2012-11-07 16:00:00,4,0,1,2,13.12,14.395,53,23.9994,273,16,7,2,11,2012,2012-11-07,312
10136,2012-11-07 17:00:00,4,0,1,2,13.12,14.395,53,26.0027,517,17,7,2,11,2012,2012-11-07,312
10137,2012-11-07 18:00:00,4,0,1,2,13.12,14.395,53,23.9994,465,18,7,2,11,2012,2012-11-07,312
10138,2012-11-07 19:00:00,4,0,1,2,12.3,13.635,56,19.9995,319,19,7,2,11,2012,2012-11-07,312
10139,2012-11-07 20:00:00,4,0,1,2,13.12,15.15,49,22.0028,256,20,7,2,11,2012,2012-11-07,312
10140,2012-11-07 21:00:00,4,0,1,2,13.12,15.15,49,19.9995,126,21,7,2,11,2012,2012-11-07,312
10141,2012-11-07 22:00:00,4,0,1,3,12.3,14.395,56,16.9979,60,22,7,2,11,2012,2012-11-07,312
10142,2012-11-07 23:00:00,4,0,1,3,11.48,13.635,65,15.0013,40,23,7,2,11,2012,2012-11-07,312
10143,2012-11-08 00:00:00,4,0,1,3,11.48,13.635,61,15.0013,15,0,8,3,11,2012,2012-11-08,313
10144,2012-11-08 01:00:00,4,0,1,3,12.3,13.635,52,23.9994,12,1,8,3,11,2012,2012-11-08,313
10145,2012-11-08 02:00:00,4,0,1,2,12.3,14.395,49,15.0013,6,2,8,3,11,2012,2012-11-08,313
10146,2012-11-08 04:00:00,4,0,1,2,12.3,14.395,45,19.0012,10,4,8,3,11,2012,2012-11-08,313
10147,2012-11-08 05:00:00,4,0,1,2,12.3,14.395,42,15.0013,35,5,8,3,11,2012,2012-11-08,313
10148,2012-11-08 06:00:00,4,0,1,1,12.3,14.395,39,15.0013,124,6,8,3,11,2012,2012-11-08,313
10149,2012-11-08 07:00:00,4,0,1,1,11.48,12.88,36,26.0027,423,7,8,3,11,2012,2012-11-08,313
10150,2012-11-08 08:00:00,4,0,1,1,12.3,14.395,33,19.0012,668,8,8,3,11,2012,2012-11-08,313
10151,2012-11-08 09:00:00,4,0,1,1,13.12,14.395,31,23.9994,275,9,8,3,11,2012,2012-11-08,313
10152,2012-11-08 10:00:00,4,0,1,1,13.12,15.15,31,22.0028,161,10,8,3,11,2012,2012-11-08,313
10153,2012-11-08 11:00:00,4,0,1,1,14.76,16.665,29,26.0027,171,11,8,3,11,2012,2012-11-08,313
10154,2012-11-08 12:00:00,4,0,1,1,16.4,20.455,24,32.9975,235,12,8,3,11,2012,2012-11-08,313
10155,2012-11-08 13:00:00,4,0,1,1,18.04,21.97,18,27.9993,228,13,8,3,11,2012,2012-11-08,313
10156,2012-11-08 14:00:00,4,0,1,1,18.04,21.97,18,27.9993,182,14,8,3,11,2012,2012-11-08,313
10157,2012-11-08 15:00:00,4,0,1,1,18.04,21.97,18,27.9993,233,15,8,3,11,2012,2012-11-08,313
10158,2012-11-08 16:00:00,4,0,1,1,17.22,21.21,16,26.0027,339,16,8,3,11,2012,2012-11-08,313
10159,2012-11-08 17:00:00,4,0,1,1,16.4,20.455,20,19.9995,592,17,8,3,11,2012,2012-11-08,313
10160,2012-11-08 18:00:00,4,0,1,1,16.4,20.455,24,27.9993,507,18,8,3,11,2012,2012-11-08,313
10161,2012-11-08 19:00:00,4,0,1,1,15.58,19.695,27,23.9994,373,19,8,3,11,2012,2012-11-08,313
10162,2012-11-08 20:00:00,4,0,1,1,15.58,19.695,29,31.0009,245,20,8,3,11,2012,2012-11-08,313
10163,2012-11-08 21:00:00,4,0,1,1,14.76,16.665,37,26.0027,233,21,8,3,11,2012,2012-11-08,313
10164,2012-11-08 22:00:00,4,0,1,1,13.94,15.15,42,19.9995,161,22,8,3,11,2012,2012-11-08,313
10165,2012-11-08 23:00:00,4,0,1,1,13.94,15.15,46,23.9994,87,23,8,3,11,2012,2012-11-08,313
10166,2012-11-09 00:00:00,4,0,1,1,13.94,15.15,49,22.0028,55,0,9,4,11,2012,2012-11-09,314
10167,2012-11-09 01:00:00,4,0,1,1,13.12,15.15,53,19.0012,20,1,9,4,11,2012,2012-11-09,314
10168,2012-11-09 02:00:00,4,0,1,1,13.12,15.15,53,16.9979,12,2,9,4,11,2012,2012-11-09,314
10169,2012-11-09 03:00:00,4,0,1,1,13.12,14.395,53,27.9993,9,3,9,4,11,2012,2012-11-09,314
10170,2012-11-09 04:00:00,4,0,1,1,13.12,14.395,53,23.9994,14,4,9,4,11,2012,2012-11-09,314
10171,2012-11-09 05:00:00,4,0,1,1,12.3,14.395,56,12.998,27,5,9,4,11,2012,2012-11-09,314
10172,2012-11-09 06:00:00,4,0,1,1,10.66,13.635,65,7.0015,131,6,9,4,11,2012,2012-11-09,314
10173,2012-11-09 07:00:00,4,0,1,1,10.66,13.635,65,8.9981,341,7,9,4,11,2012,2012-11-09,314
10174,2012-11-09 08:00:00,4,0,1,1,13.12,15.91,57,11.0014,693,8,9,4,11,2012,2012-11-09,314
10175,2012-11-09 09:00:00,4,0,1,1,13.94,15.15,53,27.9993,327,9,9,4,11,2012,2012-11-09,314
10176,2012-11-09 10:00:00,4,0,1,1,14.76,16.665,50,22.0028,197,10,9,4,11,2012,2012-11-09,314
10177,2012-11-09 11:00:00,4,0,1,1,16.4,20.455,47,19.9995,251,11,9,4,11,2012,2012-11-09,314
10178,2012-11-09 12:00:00,4,0,1,1,18.04,21.97,41,22.0028,262,12,9,4,11,2012,2012-11-09,314
10179,2012-11-09 13:00:00,4,0,1,1,18.86,22.725,38,19.9995,299,13,9,4,11,2012,2012-11-09,314
10180,2012-11-09 14:00:00,4,0,1,1,18.86,22.725,38,12.998,274,14,9,4,11,2012,2012-11-09,314
10181,2012-11-09 15:00:00,4,0,1,1,18.86,22.725,36,15.0013,356,15,9,4,11,2012,2012-11-09,314
10182,2012-11-09 16:00:00,4,0,1,1,18.86,22.725,38,11.0014,434,16,9,4,11,2012,2012-11-09,314
10183,2012-11-09 17:00:00,4,0,1,1,17.22,21.21,44,8.9981,654,17,9,4,11,2012,2012-11-09,314
10184,2012-11-09 18:00:00,4,0,1,1,17.22,21.21,44,7.0015,496,18,9,4,11,2012,2012-11-09,314
10185,2012-11-09 19:00:00,4,0,1,1,13.94,17.425,71,6.0032,361,19,9,4,11,2012,2012-11-09,314
10186,2012-11-09 20:00:00,4,0,1,1,14.76,17.425,66,8.9981,255,20,9,4,11,2012,2012-11-09,314
10187,2012-11-09 21:00:00,4,0,1,1,13.94,18.18,76,0.0,199,21,9,4,11,2012,2012-11-09,314
10188,2012-11-09 22:00:00,4,0,1,1,13.94,17.425,71,7.0015,163,22,9,4,11,2012,2012-11-09,314
10189,2012-11-09 23:00:00,4,0,1,1,13.12,16.665,81,6.0032,162,23,9,4,11,2012,2012-11-09,314
10190,2012-11-10 00:00:00,4,0,0,1,13.12,16.665,76,6.0032,122,0,10,5,11,2012,2012-11-10,315
10191,2012-11-10 01:00:00,4,0,0,1,12.3,15.91,81,6.0032,76,1,10,5,11,2012,2012-11-10,315
10192,2012-11-10 02:00:00,4,0,0,1,13.12,17.425,81,0.0,44,2,10,5,11,2012,2012-11-10,315
10193,2012-11-10 03:00:00,4,0,0,1,12.3,16.665,81,0.0,20,3,10,5,11,2012,2012-11-10,315
10194,2012-11-10 04:00:00,4,0,0,1,10.66,13.635,87,7.0015,6,4,10,5,11,2012,2012-11-10,315
10195,2012-11-10 05:00:00,4,0,0,1,11.48,15.91,87,0.0,10,5,10,5,11,2012,2012-11-10,315
10196,2012-11-10 06:00:00,4,0,0,1,9.84,12.88,93,6.0032,16,6,10,5,11,2012,2012-11-10,315
10197,2012-11-10 07:00:00,4,0,0,1,10.66,13.635,87,7.0015,71,7,10,5,11,2012,2012-11-10,315
10198,2012-11-10 08:00:00,4,0,0,1,13.12,17.425,76,0.0,146,8,10,5,11,2012,2012-11-10,315
10199,2012-11-10 09:00:00,4,0,0,1,14.76,17.425,66,12.998,259,9,10,5,11,2012,2012-11-10,315
10200,2012-11-10 10:00:00,4,0,0,1,16.4,20.455,58,0.0,350,10,10,5,11,2012,2012-11-10,315
10201,2012-11-10 11:00:00,4,0,0,1,16.4,20.455,58,7.0015,466,11,10,5,11,2012,2012-11-10,315
10202,2012-11-10 12:00:00,4,0,0,1,19.68,23.485,48,0.0,606,12,10,5,11,2012,2012-11-10,315
10203,2012-11-10 13:00:00,4,0,0,1,21.32,25.0,39,0.0,651,13,10,5,11,2012,2012-11-10,315
10204,2012-11-10 14:00:00,4,0,0,1,22.14,25.76,37,0.0,627,14,10,5,11,2012,2012-11-10,315
10205,2012-11-10 15:00:00,4,0,0,1,21.32,25.0,45,0.0,567,15,10,5,11,2012,2012-11-10,315
10206,2012-11-10 16:00:00,4,0,0,1,22.14,25.76,37,0.0,605,16,10,5,11,2012,2012-11-10,315
10207,2012-11-10 17:00:00,4,0,0,1,20.5,24.24,45,12.998,501,17,10,5,11,2012,2012-11-10,315
10208,2012-11-10 18:00:00,4,0,0,1,18.04,21.97,54,8.9981,359,18,10,5,11,2012,2012-11-10,315
10209,2012-11-10 19:00:00,4,0,0,1,18.86,22.725,51,6.0032,283,19,10,5,11,2012,2012-11-10,315
10210,2012-11-10 20:00:00,4,0,0,1,18.04,21.97,54,0.0,192,20,10,5,11,2012,2012-11-10,315
10211,2012-11-10 21:00:00,4,0,0,1,16.4,20.455,66,0.0,220,21,10,5,11,2012,2012-11-10,315
10212,2012-11-10 22:00:00,4,0,0,1,15.58,19.695,71,6.0032,193,22,10,5,11,2012,2012-11-10,315
10213,2012-11-10 23:00:00,4,0,0,1,14.76,18.18,71,7.0015,146,23,10,5,11,2012,2012-11-10,315
10214,2012-11-11 00:00:00,4,0,0,1,13.94,17.425,81,6.0032,124,0,11,6,11,2012,2012-11-11,316
10215,2012-11-11 01:00:00,4,0,0,1,13.94,17.425,76,6.0032,108,1,11,6,11,2012,2012-11-11,316
10216,2012-11-11 02:00:00,4,0,0,1,13.12,16.665,87,7.0015,70,2,11,6,11,2012,2012-11-11,316
10217,2012-11-11 03:00:00,4,0,0,1,13.94,18.18,81,0.0,48,3,11,6,11,2012,2012-11-11,316
10218,2012-11-11 04:00:00,4,0,0,1,13.12,16.665,81,7.0015,11,4,11,6,11,2012,2012-11-11,316
10219,2012-11-11 05:00:00,4,0,0,1,12.3,15.15,87,8.9981,12,5,11,6,11,2012,2012-11-11,316
10220,2012-11-11 06:00:00,4,0,0,1,12.3,15.91,87,6.0032,19,6,11,6,11,2012,2012-11-11,316
10221,2012-11-11 07:00:00,4,0,0,1,12.3,15.91,89,6.0032,68,7,11,6,11,2012,2012-11-11,316
10222,2012-11-11 08:00:00,4,0,0,1,13.12,16.665,87,7.0015,119,8,11,6,11,2012,2012-11-11,316
10223,2012-11-11 09:00:00,4,0,0,1,14.76,18.94,77,0.0,273,9,11,6,11,2012,2012-11-11,316
10224,2012-11-11 10:00:00,4,0,0,1,16.4,20.455,69,7.0015,405,10,11,6,11,2012,2012-11-11,316
10225,2012-11-11 11:00:00,4,0,0,1,18.86,22.725,59,8.9981,504,11,11,6,11,2012,2012-11-11,316
10226,2012-11-11 12:00:00,4,0,0,1,20.5,24.24,48,6.0032,585,12,11,6,11,2012,2012-11-11,316
10227,2012-11-11 13:00:00,4,0,0,1,22.14,25.76,45,7.0015,686,13,11,6,11,2012,2012-11-11,316
10228,2012-11-11 14:00:00,4,0,0,1,24.6,31.06,33,11.0014,654,14,11,6,11,2012,2012-11-11,316
10229,2012-11-11 15:00:00,4,0,0,1,22.96,26.515,37,15.0013,724,15,11,6,11,2012,2012-11-11,316
10230,2012-11-11 16:00:00,4,0,0,1,22.14,25.76,42,15.0013,653,16,11,6,11,2012,2012-11-11,316
10231,2012-11-11 17:00:00,4,0,0,1,22.14,25.76,45,11.0014,493,17,11,6,11,2012,2012-11-11,316
10232,2012-11-11 18:00:00,4,0,0,1,21.32,25.0,45,8.9981,405,18,11,6,11,2012,2012-11-11,316
10233,2012-11-11 19:00:00,4,0,0,1,19.68,23.485,55,8.9981,277,19,11,6,11,2012,2012-11-11,316
10234,2012-11-11 20:00:00,4,0,0,1,18.04,21.97,62,11.0014,200,20,11,6,11,2012,2012-11-11,316
10235,2012-11-11 21:00:00,4,0,0,1,18.04,21.97,67,15.0013,171,21,11,6,11,2012,2012-11-11,316
10236,2012-11-11 22:00:00,4,0,0,1,17.22,21.21,71,12.998,134,22,11,6,11,2012,2012-11-11,316
10237,2012-11-11 23:00:00,4,0,0,1,17.22,21.21,71,12.998,109,23,11,6,11,2012,2012-11-11,316
10238,2012-11-12 00:00:00,4,1,0,1,17.22,21.21,71,7.0015,49,0,12,0,11,2012,2012-11-12,317
10239,2012-11-12 01:00:00,4,1,0,1,16.4,20.455,76,11.0014,30,1,12,0,11,2012,2012-11-12,317
10240,2012-11-12 02:00:00,4,1,0,1,16.4,20.455,76,8.9981,20,2,12,0,11,2012,2012-11-12,317
10241,2012-11-12 03:00:00,4,1,0,1,16.4,20.455,76,8.9981,4,3,12,0,11,2012,2012-11-12,317
10242,2012-11-12 04:00:00,4,1,0,1,16.4,20.455,76,6.0032,4,4,12,0,11,2012,2012-11-12,317
10243,2012-11-12 05:00:00,4,1,0,1,15.58,19.695,87,0.0,24,5,12,0,11,2012,2012-11-12,317
10244,2012-11-12 06:00:00,4,1,0,1,15.58,19.695,87,7.0015,71,6,12,0,11,2012,2012-11-12,317
10245,2012-11-12 07:00:00,4,1,0,1,16.4,20.455,87,0.0,264,7,12,0,11,2012,2012-11-12,317
10246,2012-11-12 08:00:00,4,1,0,1,17.22,21.21,82,11.0014,540,8,12,0,11,2012,2012-11-12,317
10247,2012-11-12 09:00:00,4,1,0,1,18.04,21.97,88,7.0015,397,9,12,0,11,2012,2012-11-12,317
10248,2012-11-12 10:00:00,4,1,0,1,19.68,23.485,77,11.0014,266,10,12,0,11,2012,2012-11-12,317
10249,2012-11-12 11:00:00,4,1,0,1,21.32,25.0,72,11.0014,367,11,12,0,11,2012,2012-11-12,317
10250,2012-11-12 12:00:00,4,1,0,1,22.96,26.515,64,15.0013,419,12,12,0,11,2012,2012-11-12,317
10251,2012-11-12 13:00:00,4,1,0,1,24.6,30.305,60,15.0013,420,13,12,0,11,2012,2012-11-12,317
10252,2012-11-12 14:00:00,4,1,0,1,23.78,27.275,60,19.0012,444,14,12,0,11,2012,2012-11-12,317
10253,2012-11-12 15:00:00,4,1,0,1,22.96,26.515,64,16.9979,382,15,12,0,11,2012,2012-11-12,317
10254,2012-11-12 16:00:00,4,1,0,1,22.96,26.515,64,11.0014,434,16,12,0,11,2012,2012-11-12,317
10255,2012-11-12 17:00:00,4,1,0,1,22.96,26.515,64,19.0012,596,17,12,0,11,2012,2012-11-12,317
